,Date,City,State,CompAddress,Latitude,Longitude,PartialAddress
1080,2022-10-19,Miami,Florida,"17601 SW 8th St, Miami, Florida, USA",25.765848,-80.4781571,"Miami, Florida, USA"
1081,2022-10-19,Clemmons,North Carolina,"Hawk Ridge Dr, Clemmons, North Carolina, USA",36.0256089,-80.3680009,"Clemmons, North Carolina, USA"
1082,2022-10-19,Andalusia,Alabama,"1013 Foxwood Dr, Andalusia, Alabama, USA",31.321116,-86.4968258,"Andalusia, Alabama, USA"
1083,2022-10-19,Atlantic City,New Jersey,"1400 block of Atlantic Ave, Atlantic City, New Jersey, USA",39.3618308,-74.42806,"Atlantic City, New Jersey, USA"
1084,2022-10-19,Hope Mills,North Carolina,"Kenmont Ln, Hope Mills, North Carolina, USA",34.97509,-78.9535808,"Hope Mills, North Carolina, USA"
1085,2022-10-19,Brighton,Colorado,"15150 Brighton Rd, Brighton, Colorado, USA",39.9714012,-104.8280424,"Brighton, Colorado, USA"
1086,2022-10-19,Billings,Montana,"4600 block of Murphy Ave, Billings, Montana, USA",45.7567241,-108.5305379,"Billings, Montana, USA"
1087,2022-10-18,Ocala,Florida,"3924 W Silver Springs Blvd, Ocala, Florida, USA",29.1853293,-82.185957,"Ocala, Florida, USA"
1088,2022-10-18,Hammond,Louisiana,"Happywoods Rd and Club Deluxe Rd, Hammond, Louisiana, USA",30.475803,-90.5007647,"Hammond, Louisiana, USA"
1089,2022-10-18,Jackson,Mississippi,"2800 block of Greenwood Ave, Jackson, Mississippi, USA",32.268352,-90.2141185,"Jackson, Mississippi, USA"
1090,2022-10-18,New Orleans,Louisiana,"3100 block of Frenchmen St, New Orleans, Louisiana, USA",29.9899249,-90.0600811,"New Orleans, Louisiana, USA"
1091,2022-10-18,Little Rock,Arkansas,"1400 block of Leander Dr, Little Rock, Arkansas, USA",34.7397932,-92.3562814,"Little Rock, Arkansas, USA"
1092,2022-10-18,Lancaster,Pennsylvania,"529 Woodward St, Lancaster, Pennsylvania, USA",40.0309099,-76.3005735,"Lancaster, Pennsylvania, USA"
1093,2022-10-18,Cleveland,Ohio,"8800 block of Wade Park Ave, Cleveland, Ohio, USA",41.5158061,-81.6260832,"Cleveland, Ohio, USA"
1094,2022-10-18,Hagerstown,Maryland,"55 Murph Ave, Hagerstown, Maryland, USA",39.647229,-77.7185042,"Hagerstown, Maryland, USA"
1095,2022-10-18,Tampa,Florida,"4009 N Armenia Ave, Tampa, Florida, USA",27.9747758,-82.4844556,"Tampa, Florida, USA"
1096,2022-10-18,Cincinnati,Ohio,,,,"Cincinnati, Ohio, USA"
1097,2022-10-18,Detroit,Michigan,"11560 Harper Rd, Detroit, Michigan, USA",42.397228,-82.9880805,"Detroit, Michigan, USA"
1098,2022-10-18,Mandeville,Louisiana,"790 Lane St, Mandeville, Louisiana, USA",30.3633402,-90.0351506,"Mandeville, Louisiana, USA"
1099,2022-10-18,Sacramento,California,"3900 block of 41st St, Sacramento, California, USA",38.5394551,-121.4591,"Sacramento, California, USA"
1100,2022-10-18,Los Angeles,California,"3800 block of Dwiggins St, Los Angeles, California, USA",34.053021,-118.1843514,"Los Angeles, California, USA"
1101,2022-10-18,Gallatin Gateway,Montana,"50 Cliff Manor Lane, Gallatin Gateway, Montana, USA",45.4619486,-111.2508656,"Gallatin Gateway, Montana, USA"
1102,2022-10-18,San Francisco,California,"900 block of Market St, San Francisco, California, USA",37.7841429,-122.4080938,"San Francisco, California, USA"
1103,2022-10-18,Las Vegas,Nevada,"5200 block of Tipper Ave, Las Vegas, Nevada, USA",36.0909404,-115.0585673,"Las Vegas, Nevada, USA"
1104,2022-10-18,Las Vegas,Nevada,"2600 block of N Los Feliz St, Las Vegas, Nevada, USA",36.1830951,-115.0168132,"Las Vegas, Nevada, USA"
1105,2022-10-18,Chicago,Illinois,"2500 block of W Estes Ave, Chicago, Illinois, USA",42.0103963,-87.6930508,"Chicago, Illinois, USA"
1106,2022-10-18,Jacksonville,Florida,"Cleveland St, Jacksonville, Florida, USA",30.3389974,-81.6709633,"Jacksonville, Florida, USA"
1107,2022-10-18,Shreveport,Louisiana,"4109 Pines Rd, Shreveport, Louisiana, USA",32.465728,-93.861272,"Shreveport, Louisiana, USA"
1108,2022-10-18,Portland,Oregon,"14700 block of SE Division St, Portland, Oregon, USA",45.5028895,-122.5122781,"Portland, Oregon, USA"
1109,2022-10-18,Baltimore,Maryland,"1515 Washington Blvd, Baltimore, Maryland, USA",39.277459,-76.6382118,"Baltimore, Maryland, USA"
1110,2022-10-18,Fayetteville,North Carolina,"1800 block of Slater Ave, Fayetteville, North Carolina, USA",35.0813612,-78.9003343,"Fayetteville, North Carolina, USA"
1111,2022-10-18,Sparks,Nevada,"1701 E Prater Way, Sparks, Nevada, USA",39.5415043,-119.710123,"Sparks, Nevada, USA"
1112,2022-10-18,Miami,Florida,"NW 16th Ave and NW 77th Terrace, Miami, Florida, USA",25.8447181,-80.2243332,"Miami, Florida, USA"
1113,2022-10-18,Oklahoma City (Midwest City),Oklahoma,"9600 block of Sonata Ct, Oklahoma City (Midwest City), Oklahoma, USA",35.4446049,-97.3612569,"Oklahoma City (Midwest City), Oklahoma, USA"
1114,2022-10-18,San Diego,California,"S 43rd St and Newton Ave, San Diego, California, USA",32.6950383,-117.102398,"San Diego, California, USA"
1115,2022-10-18,Stockton,California,"4000 block of E 4th St, Stockton, California, USA",37.9347918,-121.279476,"Stockton, California, USA"
1116,2022-10-18,Paragould,Arkansas,"116 S Rockingchair Rd, Paragould, Arkansas, USA",36.058683,-90.5483168,"Paragould, Arkansas, USA"
1117,2022-10-18,Benton,Arkansas,"1309 Country Oaks Dr, Benton, Arkansas, USA",34.5501668,-92.5463566,"Benton, Arkansas, USA"
1118,2022-10-18,Indianapolis,Indiana,"N Lynhurst Dr and 10th St, Indianapolis, Indiana, USA",39.779969,-86.250598,"Indianapolis, Indiana, USA"
1119,2022-10-18,Hartsville,South Carolina,"Evelyn Cir, Hartsville, South Carolina, USA",34.4390737,-79.9536247,"Hartsville, South Carolina, USA"
1120,2022-10-18,Bluffton,South Carolina,"191 Buck Island Rd, Bluffton, South Carolina, USA",32.2604243,-80.8808216,"Bluffton, South Carolina, USA"
1121,2022-10-18,Winston Salem (Winston-salem),North Carolina,"1700 block of Peachtree St, Winston Salem (Winston-salem), North Carolina, USA",36.0734755,-80.2142014,"Winston Salem (Winston-salem), North Carolina, USA"
1122,2022-10-18,Greensboro,North Carolina,"Holt Ave and E Bessemer Ave, Greensboro, North Carolina, USA",36.0850927,-79.7505966,"Greensboro, North Carolina, USA"
1123,2022-10-18,New Iberia,Louisiana,"1000 block of Shelton Ave, New Iberia, Louisiana, USA",30.0114302,-91.8386456,"New Iberia, Louisiana, USA"
1124,2022-10-18,Fayetteville,North Carolina,"S Raeford Rd, Fayetteville, North Carolina, USA",35.0285349,-79.0373491,"Fayetteville, North Carolina, USA"
1125,2022-10-18,Harvey,Louisiana,"2300 block of Rochelle Ave, Harvey, Louisiana, USA",29.877644,-90.0561945,"Harvey, Louisiana, USA"
1126,2022-10-17,Jeffersonville,Indiana,"2000 Paddle Wheel Ct, Jeffersonville, Indiana, USA",38.3116837,-85.7079985,"Jeffersonville, Indiana, USA"
1127,2022-10-17,Memphis,Tennessee,"4100 block of Mill Branch Rd, Memphis, Tennessee, USA",35.037327,-90.0056004,"Memphis, Tennessee, USA"
1128,2022-10-17,Corona (Queens),New York,"127 -07 Atlantic Ave, Corona (Queens), New York, USA",40.7449859,-73.8642613,"Corona (Queens), New York, USA"
1129,2022-10-17,Altamonte Springs,Florida,"126 Maitland Ave, Altamonte Springs, Florida, USA",28.6624477,-81.3664734,"Altamonte Springs, Florida, USA"
1130,2022-10-17,Colony,Texas,"5151 N Colony Blvd, Colony, Texas, USA",33.0991089,-96.8786034,"Colony, Texas, USA"
1131,2022-10-17,Corona (Eastvale),California,"12000 block of Craigburn Cir, Corona (Eastvale), California, USA",33.9697606,-117.5507723,"Corona (Eastvale), California, USA"
1132,2022-10-17,Fort Worth,Texas,"317 Collard St, Fort Worth, Texas, USA",32.7389029,-97.2777411,"Fort Worth, Texas, USA"
1133,2022-10-17,Chicago,Illinois,"6320 N Western Ave, Chicago, Illinois, USA",41.9965216,-87.6900934,"Chicago, Illinois, USA"
1134,2022-10-17,Southlake,Texas,"1200 block of E State Hwy 114, Southlake, Texas, USA",32.9525256,-97.1319837,"Southlake, Texas, USA"
1135,2022-10-17,Hernandez,New Mexico,"Co Rd 1, Hernandez, New Mexico, USA",36.040669,-106.1005043,"Hernandez, New Mexico, USA"
1136,2022-10-17,Fort Worth,Texas,"1600 block of Weyland Dr, Fort Worth, Texas, USA",32.8420274,-97.1945536,"Fort Worth, Texas, USA"
1137,2022-10-17,Jacksonville,Florida,"5000 Norwood Ave, Jacksonville, Florida, USA",30.3696955,-81.6645553,"Jacksonville, Florida, USA"
1138,2022-10-17,Chattanooga,Tennessee,"2700 block of E 25th St, Chattanooga, Tennessee, USA",35.0120505,-85.2744046,"Chattanooga, Tennessee, USA"
1139,2022-10-17,Baldwin,Michigan,"S Harvard Ave, Baldwin, Michigan, USA",43.9331612,-85.8559856,"Baldwin, Michigan, USA"
1140,2022-10-17,Las Vegas,Nevada,"1100 block of Century Garden Dr, Las Vegas, Nevada, USA",36.0956219,-115.1387386,"Las Vegas, Nevada, USA"
1141,2022-10-17,Henrico,Virginia,"1600 block of Azrock Ct, Henrico, Virginia, USA",37.5091463,-77.3905775,"Henrico, Virginia, USA"
1142,2022-10-17,Augusta,Georgia,"3024 Washington Rd, Augusta, Georgia, USA",33.5120054,-82.0462047,"Augusta, Georgia, USA"
1143,2022-10-17,Cincinnati,Ohio,"1832 Sunset Ave, Cincinnati, Ohio, USA",39.1235269,-84.5813763,"Cincinnati, Ohio, USA"
1144,2022-10-17,Green Bay,Wisconsin,"1600 block of Amy St, Green Bay, Wisconsin, USA",44.4937473,-87.993435,"Green Bay, Wisconsin, USA"
1145,2022-10-17,Cleveland,Ohio,"3024 W 25th St, Cleveland, Ohio, USA",41.4708661,-81.7001506,"Cleveland, Ohio, USA"
1146,2022-10-17,Pottstown,Pennsylvania,"4th St and Johnson St, Pottstown, Pennsylvania, USA",40.253961,-75.6511878,"Pottstown, Pennsylvania, USA"
1147,2022-10-17,Chicago,Illinois,"10700 block of S Bensley Ave, Chicago, Illinois, USA",41.7007111,-87.5634191,"Chicago, Illinois, USA"
1148,2022-10-17,Beech Island,South Carolina,"124 Spann Hammond Rd, Beech Island, South Carolina, USA",33.4290193,-81.8667588,"Beech Island, South Carolina, USA"
1149,2022-10-17,San Antonio,Texas,"1000 block of Locke St, San Antonio, Texas, USA",29.4361939,-98.4475982,"San Antonio, Texas, USA"
1150,2022-10-17,Canton,Ohio,"1600 block of Oakmont St NW, Canton, Ohio, USA",40.8320909,-81.3886761,"Canton, Ohio, USA"
1151,2022-10-17,Las Vegas,Nevada,"6200 block of Craigmont Ave, Las Vegas, Nevada, USA",36.1099106,-115.2272216,"Las Vegas, Nevada, USA"
1152,2022-10-17,Bartow,Florida,"525 9th St, Bartow, Florida, USA",27.8928291,-81.8275382,"Bartow, Florida, USA"
1153,2022-10-17,Hickory,North Carolina,"900 block of 5th St SE, Hickory, North Carolina, USA",35.7215935,-81.3305835,"Hickory, North Carolina, USA"
1154,2022-10-17,Washington,District of Columbia,"1303 Congress Street SE, Washington, District of Columbia, USA",38.8418202,-76.9866377,"Washington, District of Columbia, USA"
1155,2022-10-17,Woodbridge,Virginia,"5297 Mansfield Ct, Woodbridge, Virginia, USA",38.652005,-77.3667395,"Woodbridge, Virginia, USA"
1156,2022-10-17,Chicago,Illinois,"6800 block of S Western Ave, Chicago, Illinois, USA",41.7699088,-87.6838226,"Chicago, Illinois, USA"
1157,2022-10-17,Chicago,Illinois,"1500 block of E 62nd S, Chicago, Illinois, USA",41.782958,-87.5893052,"Chicago, Illinois, USA"
1158,2022-10-17,Kansas City,Missouri,"3901 E 56th Terrace, Kansas City, Missouri, USA",39.0230701,-94.5382694,"Kansas City, Missouri, USA"
1159,2022-10-17,Browning,Montana,,,,"Browning, Montana, USA"
1160,2022-10-17,Stoneville,North Carolina,"Wimbish Rd, Stoneville, North Carolina, USA",36.4934373,-79.8186797,"Stoneville, North Carolina, USA"
1161,2022-10-17,Birmingham,Alabama,"7700 block of Sunrise Ln, Birmingham, Alabama, USA",33.5379136,-86.72481,"Birmingham, Alabama, USA"
1162,2022-10-17,Boston,Massachusetts,"263 Geneva Ave, Boston, Massachusetts, USA",42.3036219,-71.0720233,"Boston, Massachusetts, USA"
1163,2022-10-17,Winder,Georgia,"181 Celestial Run, Winder, Georgia, USA",34.047665,-83.699944,"Winder, Georgia, USA"
1164,2022-10-16,Marietta,Georgia,"Carolina Rd and Massachusetts Ave SW, Marietta, Georgia, USA",33.9125452,-84.5707417,"Marietta, Georgia, USA"
1165,2022-10-16,El Paso,Texas,"8500 block of Dyer St, El Paso, Texas, USA",31.8578598,-106.4323975,"El Paso, Texas, USA"
1166,2022-10-16,Fairmont,West Virginia,"Little Mill Fall Rd, Fairmont, West Virginia, USA",39.4790432,-80.2363152,"Fairmont, West Virginia, USA"
1167,2022-10-16,Kansas City,Missouri,"N Oak Trafficway and NE Vivion Rd, Kansas City, Missouri, USA",39.1811499,-94.5767138,"Kansas City, Missouri, USA"
1168,2022-10-16,Chicago,Illinois,"6900 block of S Peoria Ave, Chicago, Illinois, USA",41.7687953,-87.6469433,"Chicago, Illinois, USA"
1169,2022-10-16,Yuma,Arizona,"3300 block of W Fifth St, Yuma, Arizona, USA",32.7194113,-114.6599723,"Yuma, Arizona, USA"
1170,2022-10-16,Ridgeland,South Carolina,"Lady Banks Dr, Ridgeland, South Carolina, USA",32.4890239,-80.9541135,"Ridgeland, South Carolina, USA"
1171,2022-10-16,Oklahoma City,Oklahoma,"1316 SW 25th St, Oklahoma City, Oklahoma, USA",35.4391404,-97.5399774,"Oklahoma City, Oklahoma, USA"
1172,2022-10-16,North Pole,Alaska,,,,"North Pole, Alaska, USA"
1173,2022-10-16,Kansas City,Missouri,"NE 48th St and Randolph Rd, Kansas City, Missouri, USA",39.1805772,-94.493576,"Kansas City, Missouri, USA"
1174,2022-10-16,Savannah,Georgia,"Mundy St and Weldon St, Savannah, Georgia, USA",32.0933774,-81.1245785,"Savannah, Georgia, USA"
1175,2022-10-16,Washington,District of Columbia,"2500 block of Pomeroy Rd SE, Washington, District of Columbia, USA",38.8549184,-76.9895526,"Washington, District of Columbia, USA"
1176,2022-10-16,Flint,Michigan,"2600 block of Prospect St, Flint, Michigan, USA",43.0271784,-83.7239297,"Flint, Michigan, USA"
1177,2022-10-16,Knoxville,Tennessee,"2909 Alcoa Hwy, Knoxville, Tennessee, USA",35.913328,-83.9561818,"Knoxville, Tennessee, USA"
1178,2022-10-16,San Antonio,Texas,"Dunton St and Afcoms Way, San Antonio, Texas, USA",29.3777091,-98.5488296,"San Antonio, Texas, USA"
1179,2022-10-16,Gibson,Louisiana,"100 block of Tasha Ct, Gibson, Louisiana, USA",29.6398806,-90.9600401,"Gibson, Louisiana, USA"
1180,2022-10-16,Reading,Pennsylvania,"2545 N 5th St Hwy, Reading, Pennsylvania, USA",40.369255,-75.9264549,"Reading, Pennsylvania, USA"
1181,2022-10-16,Houston,Texas,"18700 block of Imperial Valley Dr, Houston, Texas, USA",29.9698244,-95.4019937,"Houston, Texas, USA"
1182,2022-10-16,Cantonment,Florida,"Fishhook Ln, Cantonment, Florida, USA",30.642328,-87.391296,"Cantonment, Florida, USA"
1183,2022-10-16,Milwaukee,Wisconsin,"4448 N 65th St, Milwaukee, Wisconsin, USA",43.0983565,-87.9928995,"Milwaukee, Wisconsin, USA"
1184,2022-10-16,Dublin,Georgia,"427 St Charles Dr, Dublin, Georgia, USA",32.5528843,-82.8351364,"Dublin, Georgia, USA"
1185,2022-10-16,Union Township,Indiana,"600 block of W County Road 100 N, Union Township, Indiana, USA",39.768849,-86.5818582,"Union Township, Indiana, USA"
1186,2022-10-16,Dallas,Texas,"4800 block of S Buckner Blvd, Dallas, Texas, USA",32.7802365,-96.6822711,"Dallas, Texas, USA"
1187,2022-10-16,Charlotte,North Carolina,"7900 block of Shady Oak Trail, Charlotte, North Carolina, USA",35.125217,-80.872574,"Charlotte, North Carolina, USA"
1188,2022-10-16,Anadarko,Oklahoma,"300 block of W Texas Ave, Anadarko, Oklahoma, USA",35.0664532,-98.2469395,"Anadarko, Oklahoma, USA"
1189,2022-10-16,Detroit,Michigan,"11340 block of Archdale St, Detroit, Michigan, USA",42.3705555,-83.2152915,"Detroit, Michigan, USA"
1190,2022-10-16,Elyria,Ohio,"100 block of Denison Ave, Elyria, Ohio, USA",41.3605857,-82.1006457,"Elyria, Ohio, USA"
1191,2022-10-16,Toledo,Ohio,"1100 block of Oakwood Ave, Toledo, Ohio, USA",41.6564351,-83.5696165,"Toledo, Ohio, USA"
1192,2022-10-16,Indianapolis,Indiana,"6300 block of W 34th St, Indianapolis, Indiana, USA",39.8162234,-86.2701596,"Indianapolis, Indiana, USA"
1193,2022-10-16,Benson,North Carolina,"901 W Watson Rd, Benson, North Carolina, USA",35.5311552,-78.5621277,"Benson, North Carolina, USA"
1194,2022-10-16,Dover,Delaware,"100 block of S Bradford St, Dover, Delaware, USA",39.1595844,-75.5263796,"Dover, Delaware, USA"
1195,2022-10-16,Selma,North Carolina,"1688 S Pollock St, Selma, North Carolina, USA",35.5231185,-78.3038483,"Selma, North Carolina, USA"
1196,2022-10-16,Columbus,Ohio,"E 11th Ave and N 4th St, Columbus, Ohio, USA",39.9944071,-82.9990764,"Columbus, Ohio, USA"
1197,2022-10-16,Chicago,Illinois,"1816 N Clark St, Chicago, Illinois, USA",41.9152698,-87.6343802,"Chicago, Illinois, USA"
1198,2022-10-16,Greenville,South Carolina,"1010 S Church St Ext, Greenville, South Carolina, USA",34.8369492,-82.4012483,"Greenville, South Carolina, USA"
1199,2022-10-16,Bellingham,Washington,"2300 block of Valencia St, Bellingham, Washington, USA",48.7606988,-122.4463656,"Bellingham, Washington, USA"
1200,2022-10-16,Union,New Jersey,"2000 block of Morris Ave, Union, New Jersey, USA",40.6961134,-74.2698799,"Union, New Jersey, USA"
1201,2022-10-16,Richmond,Virginia,"E Cary St and S 22nd St, Richmond, Virginia, USA",37.5298391,-77.4248399,"Richmond, Virginia, USA"
1202,2022-10-16,Stuttgart,Arkansas,"1100 block of S Grand St, Stuttgart, Arkansas, USA",34.4929054,-91.5502757,"Stuttgart, Arkansas, USA"
1203,2022-10-16,Jackson,Mississippi,"Newton St and Lynch St, Jackson, Mississippi, USA",32.2976472,-90.2374301,"Jackson, Mississippi, USA"
1204,2022-10-16,New York (Manhattan),New York,"Nagle Ave and Dyckman St, New York (Manhattan), New York, USA",40.8615656,-73.9247386,"New York (Manhattan), New York, USA"
1205,2022-10-16,Nashville,Tennessee,"2700 block of Vista Ln, Nashville, Tennessee, USA",36.2279365,-86.7963357,"Nashville, Tennessee, USA"
1206,2022-10-16,Brooklyn,New York,"715 Dumont Ave, Brooklyn, New York, USA",40.6667397,-73.8923146,"Brooklyn, New York, USA"
1207,2022-10-16,La Vergne,Tennessee,"Almondwood Pl, La Vergne, Tennessee, USA",35.9902635,-86.5659662,"La Vergne, Tennessee, USA"
1208,2022-10-16,Sumter,South Carolina,"Millwood Rd, Sumter, South Carolina, USA",33.9140362,-80.3793439,"Sumter, South Carolina, USA"
1209,2022-10-16,San Diego,California,"5700 block of Adobe Falls Rd, San Diego, California, USA",32.7822715,-117.0794027,"San Diego, California, USA"
1210,2022-10-16,Minneapolis,Minnesota,"1300 Lagoon Ave, Minneapolis, Minnesota, USA",44.9494345,-93.2961728,"Minneapolis, Minnesota, USA"
1211,2022-10-16,Birmingham,Alabama,"100 block of 3rd Ave N, Birmingham, Alabama, USA",33.5070654,-86.8343271,"Birmingham, Alabama, USA"
1212,2022-10-15,Chesapeake,Virginia,"3000 block of Parkside Dr, Chesapeake, Virginia, USA",36.8127879,-76.2485909,"Chesapeake, Virginia, USA"
1213,2022-10-15,Norfolk,Virginia,"900 block of Marshall Ave, Norfolk, Virginia, USA",36.849859,-76.2689156,"Norfolk, Virginia, USA"
1214,2022-10-15,Reno,Nevada,"8000 block of Corrigan Way, Reno, Nevada, USA",39.6267697,-119.9011575,"Reno, Nevada, USA"
1215,2022-10-15,Cape Girardeau,Missouri,"Bellevue St and N Fountain St, Cape Girardeau, Missouri, USA",37.3077261,-89.5219644,"Cape Girardeau, Missouri, USA"
1216,2022-10-15,Warner Robins,Georgia,"1126 Watson Blvd, Warner Robins, Georgia, USA",32.6184341,-83.6150318,"Warner Robins, Georgia, USA"
1217,2022-10-15,Blue Springs,Missouri,"601 NE Jefferson St, Blue Springs, Missouri, USA",39.0295483,-94.2569303,"Blue Springs, Missouri, USA"
1218,2022-10-15,Saint Louis,Missouri,"Cherokee St and Oregon Ave, Saint Louis, Missouri, USA",38.5939955,-90.2311663,"Saint Louis, Missouri, USA"
1219,2022-10-15,New Orleans,Louisiana,"1200 block of Delery St, New Orleans, Louisiana, USA",29.959906,-90.007975,"New Orleans, Louisiana, USA"
1220,2022-10-15,Chicago,Illinois,"8400 block of S Vincennes Ave, Chicago, Illinois, USA",41.7416363,-87.6380875,"Chicago, Illinois, USA"
1221,2022-10-15,Fort Lauderdale (Davie),Florida,"12500 FL-84, Fort Lauderdale (Davie), Florida, USA",26.1140214,-80.3148039,"Fort Lauderdale (Davie), Florida, USA"
1222,2022-10-15,Birmingham,Alabama,"400 2nd Ave N, Birmingham, Alabama, USA",33.5053461,-86.8291406,"Birmingham, Alabama, USA"
1223,2022-10-15,Denver,Colorado,"900 Dakin St, Denver, Colorado, USA",39.8343414,-104.9981473,"Denver, Colorado, USA"
1224,2022-10-15,Elkhart,Indiana,"1200 block of Burr Oak Pl, Elkhart, Indiana, USA",41.651797,-85.9523897,"Elkhart, Indiana, USA"
1225,2022-10-15,Atlanta,Georgia,"330 Ardmore Cir, Atlanta, Georgia, USA",33.8033003,-84.3999677,"Atlanta, Georgia, USA"
1226,2022-10-15,North Charleston,South Carolina,"7880 Dorchester Rd, North Charleston, South Carolina, USA",32.9054333,-80.0870591,"North Charleston, South Carolina, USA"
1227,2022-10-15,Pittsburgh,Pennsylvania,"300 block of Cedar Ave, Pittsburgh, Pennsylvania, USA",40.451143,-80.000679,"Pittsburgh, Pennsylvania, USA"
1228,2022-10-15,Newark,Maryland,"6700 block of Basket Switch Rd, Newark, Maryland, USA",38.2312475,-75.3036576,"Newark, Maryland, USA"
1229,2022-10-15,Phoenix,Arizona,"27th Ave and Camelback Rd, Phoenix, Arizona, USA",33.5094481,-112.1169941,"Phoenix, Arizona, USA"
1230,2022-10-15,Augusta,Georgia,"2200 block of Old Savannah Rd, Augusta, Georgia, USA",33.4342937,-82.0033975,"Augusta, Georgia, USA"
1231,2022-10-15,Toledo,Ohio,"1776 Arlington Ave, Toledo, Ohio, USA",41.6235184,-83.5864823,"Toledo, Ohio, USA"
1232,2022-10-15,Milwaukee,Wisconsin,"6600 block of N 75th St, Milwaukee, Wisconsin, USA",43.1387667,-88.0046891,"Milwaukee, Wisconsin, USA"
1233,2022-10-15,Baltimore,Maryland,"2600 block of Wilkens Ave, Baltimore, Maryland, USA",39.2791837,-76.6568382,"Baltimore, Maryland, USA"
1234,2022-10-15,Kansas City,Missouri,"7000 block of E 113th St, Kansas City, Missouri, USA",38.9187035,-94.5089555,"Kansas City, Missouri, USA"
1235,2022-10-15,Augusta,Georgia,"2100 block of B St, Augusta, Georgia, USA",33.4886614,-82.0024545,"Augusta, Georgia, USA"
1236,2022-10-15,Chicago,Illinois,"15 W 87th St, Chicago, Illinois, USA",41.7360463,-87.6247889,"Chicago, Illinois, USA"
1237,2022-10-15,Compton,California,"2300 block of El Segundo Blvd, Compton, California, USA",33.9161628,-118.2319967,"Compton, California, USA"
1238,2022-10-15,Delano,California,"1300 5th Ave, Delano, California, USA",35.7633098,-119.2384801,"Delano, California, USA"
1239,2022-10-15,Jacksonville,Florida,"1300 block of Delmar St, Jacksonville, Florida, USA",30.2983621,-81.7491353,"Jacksonville, Florida, USA"
1240,2022-10-15,Santa Ana,California,"Warren St and South Lyon St, Santa Ana, California, USA",33.739693,-117.8449245,"Santa Ana, California, USA"
1241,2022-10-15,Pomona,California,"100 block of Newman St, Pomona, California, USA",34.0588488,-117.7645342,"Pomona, California, USA"
1242,2022-10-15,Edinburg,Texas,"1606 Tampa St, Edinburg, Texas, USA",26.3219323,-98.1897119,"Edinburg, Texas, USA"
1243,2022-10-15,Rock Island,Illinois,"500 block of 25th St, Rock Island, Illinois, USA",41.5079342,-90.5657075,"Rock Island, Illinois, USA"
1244,2022-10-15,Fort Worth,Texas,"4000 block of Wiman Dr, Fort Worth, Texas, USA",32.709212,-97.2669165,"Fort Worth, Texas, USA"
1245,2022-10-15,Baltimore,Maryland,"50 S Monastery Ave, Baltimore, Maryland, USA",39.286055,-76.6790343,"Baltimore, Maryland, USA"
1246,2022-10-15,San Antonio,Texas,"6565 Babcock Rd, San Antonio, Texas, USA",29.5560852,-98.6143925,"San Antonio, Texas, USA"
1247,2022-10-15,Hickory (Long View),North Carolina,"26th St SW, Hickory (Long View), North Carolina, USA",35.721851,-81.3838535,"Hickory (Long View), North Carolina, USA"
1248,2022-10-15,Columbia,South Carolina,"7128 Parklane Rd, Columbia, South Carolina, USA",34.0683526,-80.9577262,"Columbia, South Carolina, USA"
1249,2022-10-15,Frederick,Maryland,"1420 Key Pkwy, Frederick, Maryland, USA",39.4236405,-77.4612699,"Frederick, Maryland, USA"
1250,2022-10-15,Bennettsville,South Carolina,"Jennings St, Bennettsville, South Carolina, USA",34.6103049,-79.6859449,"Bennettsville, South Carolina, USA"
1251,2022-10-15,Corona (Queens),New York,"139-39 230th Pl, Corona (Queens), New York, USA",40.6679601,-73.7440737,"Corona (Queens), New York, USA"
1252,2022-10-15,Detroit,Michigan,"Schaefer Hwy and Curtis St, Detroit, Michigan, USA",42.4238357,-83.1801351,"Detroit, Michigan, USA"
1253,2022-10-15,Elyria,Ohio,"215 Kenny Brook Ln, Elyria, Ohio, USA",41.3571026,-82.1560014,"Elyria, Ohio, USA"
1254,2022-10-15,West Palm Beach,Florida,"1100 block of Lake Victoria Dr, West Palm Beach, Florida, USA",26.6957353,-80.171073,"West Palm Beach, Florida, USA"
1255,2022-10-15,Toledo,Ohio,"3400 block of Upton Ave, Toledo, Ohio, USA",41.682343,-83.591632,"Toledo, Ohio, USA"
1256,2022-10-15,Winston Salem (Winston-salem),North Carolina,"5200 block of Deacon Way Ct, Winston Salem (Winston-salem), North Carolina, USA",36.1288301,-80.2561184,"Winston Salem (Winston-salem), North Carolina, USA"
1257,2022-10-15,Indianapolis,Indiana,"E 21st St and Shoreland Dr, Indianapolis, Indiana, USA",39.79681,-85.9982224,"Indianapolis, Indiana, USA"
1258,2022-10-15,Kennewick,Washington,"800 block of Volland St, Kennewick, Washington, USA",46.2017449,-119.1818269,"Kennewick, Washington, USA"
1259,2022-10-15,Philadelphia,Pennsylvania,"N 11th St, Philadelphia, Pennsylvania, USA",40.0045159,-75.1467816,"Philadelphia, Pennsylvania, USA"
1260,2022-10-15,Chicago,Illinois,"1900 block of S Homan Ave, Chicago, Illinois, USA",41.8552425,-87.7105134,"Chicago, Illinois, USA"
1261,2022-10-15,Rimrock,Arizona,"4000 block of Top O The Morning Dr, Rimrock, Arizona, USA",34.6357689,-111.790555,"Rimrock, Arizona, USA"
1262,2022-10-15,Chicago,Illinois,"700 block of W 50th St, Chicago, Illinois, USA",41.8036769,-87.6431405,"Chicago, Illinois, USA"
